Initial_position,Initial_velocity,Mass,Time,Position
838,54,96,22,4397.6
649,78,5,9,1747.9
267,36,87,81,35331.9
860,2,79,96,46210.4
622,84,85,39,11350.900000000001
999,67,36,79,36872.9
264,5,32,3,323.1
243,1,15,68,22968.600000000002
324,53,43,84,39350.4
993,31,90,97,50104.100000000006
423,5,89,98,47972.600000000006
133,44,95,24,4011.4
584,38,41,17,2646.1000000000004
893,62,18,55,19125.5
28,97,83,61,24177.9
116,94,84,77,36406.100000000006
928,17,62,5,1135.5
637,82,47,54,19353.4
83,29,92,86,38817.4
1,15,37,37,7264.1
784,53,53,87,42483.100000000006
875,35,78,87,41008.100000000006
511,7,84,36,7113.400000000001
256,40,57,94,47312.4
979,30,45,61,21041.9
635,3,11,45,10692.5
486,31,81,42,10431.6
236,10,10,22,2827.6000000000004
509,48,53,11,1629.9
82,75,70,15,2309.5
357,27,50,13,1536.1
683,66,79,79,36477.9
962,38,97,17,3024.1000000000004
966,26,59,71,27512.9
144,74,95,63,24254.100000000002
991,85,20,67,28682.100000000002
352,89,8,5,919.5
653,47,8,94,48367.4
463,56,95,30,6553.0
50,93,24,31,7641.900000000001
735,31,21,39,9396.900000000001
296,8,42,68,23497.600000000002
542,69,89,35,8959.5
497,10,83,64,21207.4
896,55,24,77,34183.100000000006
799,99,25,18,4168.6
661,52,41,85,40483.5
729,54,67,56,19119.4
1,42,61,19,2567.9
864,83,92,45,14521.5
175,70,55,89,45217.9
777,64,92,97,53089.100000000006
827,82,14,89,46937.9
636,72,22,7,1380.1
99,18,38,32,5692.6
569,25,91,73,28506.100000000002
924,34,51,49,14354.900000000001
79,1,40,12,796.6
644,44,65,93,47116.100000000006
804,14,29,19,2838.9
612,73,35,19,3767.9
587,23,85,56,17241.4
426,75,99,50,16426.0
348,9,30,79,31639.9
451,92,75,29,7239.900000000001
406,36,23,94,47086.4
978,50,11,70,28488.0
342,47,74,42,10959.6
188,53,11,27,5191.1
626,81,92,11,2109.9
637,8,44,86,37565.4
223,55,19,17,2574.1000000000004
994,21,30,39,9265.900000000001
471,20,43,38,8306.6
210,67,55,4,556.4
983,27,78,65,23440.5
613,38,7,67,25155.100000000002
698,5,95,48,12227.6
691,54,84,56,19081.4
5,9,73,43,9452.1
213,53,90,71,28676.9
158,13,86,66,22360.4
256,14,44,2,303.6
563,27,21,47,12656.1
588,73,15,4,958.4
493,12,79,10,1103.0
722,69,68,73,31871.100000000002
715,10,52,51,13969.900000000001
266,62,34,57,19720.1
311,29,60,62,20944.600000000002
756,86,67,79,38130.9
793,16,57,90,41923.0
17,97,22,64,26295.4
199,36,51,87,40419.100000000006
556,18,93,21,3094.9
173,4,19,85,35915.5
963,82,47,98,56058.600000000006
448,87,58,6,1146.4
87,1,74,32,5136.6
95,30,82,68,24792.600000000002
710,41,62,30,6350.0
499,23,44,85,37856.5
840,64,17,18,3579.6000000000004
622,73,88,55,19459.5
955,69,32,20,4295.0
482,13,42,25,3869.5
277,43,84,38,8986.6
884,60,68,32,7821.6
412,52,33,49,14724.900000000001
823,84,26,6,1503.4
447,10,94,72,26568.600000000002
177,60,17,73,30669.100000000002
805,20,32,76,30627.4
638,38,6,28,5543.6
946,61,94,90,46126.0
807,14,54,51,14265.900000000001
800,96,41,71,32316.9
330,40,64,82,36557.600000000006
473,72,6,20,3873.0
914,53,35,27,5917.1
374,31,56,13,1605.1
158,99,47,53,19169.1
812,21,67,35,7549.5
795,62,77,5,1227.5
412,68,65,6,996.4
410,54,60,57,19408.1
770,80,19,91,48626.9
966,93,76,21,5079.9
348,64,64,18,3087.6000000000004
257,45,91,77,32774.100000000006
481,35,77,23,3878.1000000000004
479,48,76,37,8963.1
18,10,86,3,92.1
454,85,59,84,42168.4
491,33,82,11,1446.9
961,65,1,45,13808.5
613,86,52,69,29875.9
257,26,54,64,21991.4
490,78,60,94,51118.4
84,73,37,2,249.6
520,1,99,46,10934.400000000001
66,7,7,18,1779.6000000000001
187,58,79,34,7823.400000000001
489,15,65,73,27696.100000000002
852,19,26,42,10293.6
622,61,23,18,3307.6000000000004
373,28,50,5,635.5
301,58,38,9,1219.9
984,23,97,40,9744.0
544,39,43,1,587.9
953,35,9,34,7807.400000000001
93,25,65,81,34266.9
72,55,41,88,42857.600000000006
913,50,3,16,2967.4
888,71,2,48,15585.6
90,61,56,27,5309.1
109,18,40,69,24679.9
979,9,9,50,13679.0
719,70,51,14,2659.4
332,63,3,34,8138.400000000001
928,80,66,16,3462.4
47,87,51,13,2006.1
65,47,68,96,49735.4
325,18,11,28,4670.6
721,70,75,1,795.9
128,46,49,81,36002.9
342,28,26,64,22204.4
987,35,35,36,8597.400000000001
543,35,78,60,20283.0
487,20,44,63,21195.100000000002
985,73,57,35,9542.5
979,32,8,67,25119.100000000002
751,12,15,79,32279.9
686,82,30,29,7184.900000000001
960,88,31,2,1155.6
884,77,12,94,51418.4
507,60,39,24,4769.4
989,78,32,64,26051.4
375,73,84,71,30258.9
106,68,55,37,9330.1
771,87,74,62,25000.600000000002
372,95,57,65,27249.5
332,84,91,31,7644.900000000001
180,23,21,19,2385.9
883,79,80,35,9650.5
340,70,52,18,3187.6000000000004
513,64,61,8,1338.6
355,29,27,53,15656.1
436,95,96,57,21771.1
134,2,36,68,22927.600000000002
362,63,99,56,19256.4
288,2,62,76,28742.4
53,76,97,27,5677.1
832,8,93,55,16094.500000000002
435,49,81,40,10235.0
759,64,68,65,25621.5
616,89,66,80,39096.0
920,43,75,81,36551.9
880,86,97,88,46393.600000000006
247,51,67,25,4584.5
874,17,24,80,33594.0
366,26,34,93,45164.100000000006
675,80,83,28,6756.6
493,82,1,1,579.9
710,45,12,95,49207.5
519,17,99,44,10753.400000000001
802,62,57,29,6720.900000000001
797,12,85,92,43374.600000000006
212,51,15,66,24922.4
536,89,78,36,10090.400000000001
492,66,28,31,7246.900000000001
465,17,60,70,25665.0
91,42,69,65,23523.5
652,56,39,52,16813.6
341,22,52,35,7113.5
762,50,39,92,46835.600000000006
280,63,7,79,35837.9
147,55,10,28,5528.6
139,84,65,59,22151.9
514,9,55,67,23113.100000000002
179,62,14,28,5756.6
900,98,5,98,57563.600000000006
109,99,73,16,2947.4
508,55,9,29,6223.900000000001
772,59,84,55,18839.5
531,45,94,40,10171.0
357,11,84,67,23090.100000000002
382,39,51,91,44507.9
212,81,86,36,9478.400000000001
662,82,8,94,51666.4
93,83,66,37,9872.1
207,40,25,1,251.9
477,22,96,13,1591.1
431,79,98,59,22148.9
742,55,89,81,37345.9
759,75,30,64,25629.4
727,11,73,11,1440.9
754,53,35,28,6079.6
385,77,57,87,44172.100000000006
856,71,20,15,3023.5
301,58,35,51,16003.900000000001
485,50,78,75,31797.500000000004
545,35,41,52,15614.6
809,92,92,29,7597.900000000001
981,97,95,91,50384.9
87,98,42,44,13885.400000000001
983,46,6,75,31995.500000000004
883,1,73,92,42448.600000000006
465,45,71,72,29106.600000000002
117,67,89,62,23106.600000000002
828,71,51,53,18355.1
812,14,52,99,50222.9
94,65,47,18,2851.6000000000004
282,63,15,83,39267.100000000006
751,5,28,67,23082.100000000002
652,4,8,43,9884.1
109,54,18,24,4227.4
210,36,46,32,6379.6
997,52,50,3,1197.1
283,51,47,28,5552.6
836,37,26,39,9731.900000000001
469,68,88,53,17837.1
151,49,76,20,3091.0
870,83,7,10,2190.0
182,84,49,44,13364.400000000001
760,73,76,97,53945.100000000006
980,50,12,94,48976.4
599,57,83,81,37364.9
266,39,41,25,4303.5
637,28,61,38,8776.6
87,96,80,86,44583.4
194,17,2,83,35361.100000000006
752,47,87,65,24509.5
389,78,59,83,40619.100000000006
559,14,70,10,1189.0
780,6,69,73,27330.100000000002
9,80,59,72,31170.600000000002
849,45,26,10,1789.0
940,79,11,90,47740.0
655,62,89,5,1087.5
355,58,36,72,29932.600000000002
355,29,22,74,29333.4
63,70,73,3,317.1
979,88,82,46,15395.400000000001
366,89,63,90,48066.0
365,86,88,75,34377.5
719,6,35,1,729.9
371,81,97,41,11928.900000000001
146,19,50,55,16013.500000000002
133,42,81,24,3963.4
179,84,36,91,48399.9
530,27,31,67,24335.100000000002
619,24,30,49,13559.900000000001
39,6,60,48,11616.6
658,97,47,89,48103.9
543,36,20,57,18515.1
948,6,70,16,2298.4
301,21,40,7,688.1
101,53,95,74,30855.4
598,95,9,63,26031.100000000002
312,75,26,14,2322.4
545,90,23,58,22248.600000000002
659,85,26,85,43286.5
131,63,44,57,19642.1
672,15,88,23,3609.1000000000004
58,14,36,55,15650.500000000002
545,75,71,75,33732.5
70,4,94,8,415.6
984,57,23,88,43945.600000000006
302,84,1,23,4826.1
417,20,19,65,22419.5
240,89,45,4,674.4
430,88,71,77,36258.100000000006
208,35,94,37,8211.1
650,19,17,33,6613.1
866,6,9,72,26699.600000000002
592,32,46,5,874.5
379,51,73,97,51430.100000000006
519,99,26,61,24790.9
171,82,36,88,45332.600000000006
890,6,8,32,6099.6
640,26,95,66,23700.4
732,11,72,10,1332.0
966,1,38,44,10496.400000000001
466,21,36,47,12277.1
962,5,82,20,3022.0
153,76,58,80,37593.0
290,77,53,13,2119.1
902,84,34,71,31566.9
557,67,71,23,4690.1
374,2,87,69,23840.9
240,89,15,90,47940.0
669,66,83,38,10252.6
159,49,91,13,1624.1
335,88,41,17,3247.1000000000004
233,14,74,72,26642.600000000002
313,62,13,43,12039.1
121,12,99,22,2756.6000000000004
137,62,71,25,4749.5
232,46,90,61,21270.9
709,29,19,80,34389.0
37,91,34,93,50880.100000000006
197,60,37,87,42505.100000000006
176,23,54,50,13576.0
956,70,2,90,46946.0
838,79,92,24,5556.4
179,97,20,13,2268.1
225,46,69,19,2867.9
172,9,72,23,2971.1000000000004
675,1,39,90,40455.0
648,80,36,1,732.9
708,58,83,75,32620.500000000004
41,44,67,66,24289.4
381,49,72,44,12023.400000000001
192,70,65,4,550.4
83,41,16,73,29188.100000000002
329,33,30,11,1284.9
237,59,28,13,1832.1
862,89,78,71,31881.9
292,67,43,63,23961.100000000002
113,98,12,6,877.4
401,31,12,18,2546.6000000000004
447,75,74,15,2674.5
302,68,1,87,43306.100000000006
131,10,30,88,38956.600000000006
970,73,54,19,4125.9
839,57,59,67,26654.100000000002
874,31,40,58,19155.600000000002
300,41,66,46,12554.400000000001
876,77,23,8,1805.6
505,29,99,39,9088.900000000001
503,96,76,22,4986.6
383,18,20,76,30053.4
331,60,55,77,34003.100000000006
921,23,33,79,33318.9
859,61,61,33,8208.1
119,68,12,13,1831.1
525,9,91,11,1216.9
625,73,77,56,20079.4
766,73,40,79,37113.9
102,81,56,39,10713.900000000001
214,48,3,80,35414.0
322,28,79,37,8066.1
494,82,95,44,13588.400000000001
96,76,75,64,25030.4
67,18,10,38,7826.6
722,21,70,79,32961.9
156,91,22,1,251.9
779,11,92,66,22849.4
731,26,20,50,14281.0
675,93,17,32,8668.6
857,80,22,64,26047.4
463,16,2,10,1113.0
868,68,34,6,1452.4
882,12,80,14,2010.4
958,48,87,28,6143.6
883,87,68,30,7903.0
6,5,45,93,42851.100000000006
380,65,8,17,2901.1000000000004
566,98,46,91,50060.9
523,31,21,30,5863.0
925,57,8,25,5412.5
275,71,30,11,1648.9
219,72,49,55,19001.5
570,54,53,58,20185.600000000002
619,51,29,63,23280.100000000002
476,35,49,2,565.6
620,86,88,85,43332.5
767,10,52,45,11139.5
272,86,65,39,11078.900000000001
264,95,58,72,32505.600000000002
439,28,85,4,629.4
74,60,61,58,20037.600000000002
298,98,98,67,28860.100000000002
809,58,87,83,39379.100000000006
509,20,28,31,5837.900000000001
116,17,24,80,32836.0
95,81,55,2,276.6
686,3,38,58,17343.600000000002
388,6,94,77,29902.100000000002
144,25,29,12,1149.6
905,84,60,96,54127.4
509,2,88,50,12859.0
655,76,18,57,20907.1
285,50,99,34,7649.400000000001
977,49,50,48,14618.6
74,6,54,86,36830.4
734,93,92,47,15929.1
688,24,88,11,1544.9
721,11,30,72,26914.600000000002
429,30,60,91,43735.9
529,80,49,64,25719.4
32,2,12,60,17792.0
314,80,26,27,6046.1
319,57,31,63,23358.100000000002
600,93,88,11,2215.9
657,84,99,58,22012.600000000002
515,80,5,57,20995.1
436,37,31,37,8513.1
471,59,62,63,23636.100000000002
476,6,99,39,8162.900000000001
300,9,8,16,1698.4
488,20,30,16,2062.4
423,94,20,30,7653.0
533,90,2,13,2531.1
139,64,6,12,1612.6
857,69,68,6,1447.4
909,14,63,74,28777.4
506,62,52,3,736.1
733,1,12,23,3348.1000000000004
340,13,78,58,17577.600000000002
769,8,52,24,3783.4
766,29,70,20,3306.0
154,25,93,61,19911.9
310,9,99,68,23579.600000000002
212,54,25,14,1928.4
170,49,52,86,40624.4
107,90,2,91,48873.9
341,46,64,14,1945.4
500,16,47,17,2188.1000000000004
14,47,90,17,2229.1000000000004
329,6,69,40,8409.0
871,79,3,56,20661.4
667,33,44,45,12074.5
984,93,82,12,2805.6
173,91,93,58,21934.600000000002
471,39,33,7,984.1
445,40,20,22,3696.6000000000004
344,68,23,38,10003.6
885,11,58,60,19185.0
835,4,44,64,21161.4
478,32,16,20,3078.0
693,19,40,18,2622.6000000000004
288,24,23,75,29650.500000000004
217,1,31,14,1191.4
31,79,44,65,25868.5
334,85,73,20,3994.0
656,88,67,68,29297.600000000002
726,12,85,90,41496.0
298,48,82,7,874.1
199,53,11,30,6199.0
733,28,83,86,39381.4
529,79,51,6,1179.4
111,38,24,77,32089.100000000002
223,80,83,51,17047.9
441,34,46,88,41378.600000000006
124,85,98,37,9977.1
816,72,36,96,52886.4
282,22,17,64,21760.4
787,48,94,81,36823.9
189,8,25,90,40599.0
309,98,64,64,26651.4
156,47,89,47,13189.1
449,86,65,26,5997.4
736,35,97,81,35719.9
872,10,50,29,5282.900000000001
813,74,26,80,38093.0
743,62,46,4,1069.4
710,35,8,59,19831.9
921,57,2,48,14946.6
747,9,17,23,3546.1000000000004
851,39,36,67,25460.100000000002
78,1,93,57,16055.1
389,65,88,78,35270.600000000006
814,46,36,96,50388.4
467,83,81,84,42013.4
279,36,6,80,34519.0
523,24,52,46,11995.400000000001
126,89,44,64,25892.4
758,52,36,57,19642.1
725,11,77,18,2510.6000000000004
569,30,70,77,31931.100000000002
609,90,12,27,6611.1
34,96,68,84,42672.4
49,91,12,72,32002.600000000002
797,28,4,62,21368.600000000002
792,2,25,2,815.6
556,78,92,87,44430.100000000006
426,63,65,77,34329.100000000006
729,70,3,64,25279.4
727,38,33,32,6960.6
567,2,78,23,3205.1000000000004
623,16,56,16,2133.4
491,83,98,72,31868.600000000002
366,97,78,93,51767.100000000006
317,89,3,10,1697.0
177,17,56,10,837.0
376,70,75,86,42636.4
560,34,68,20,3200.0
82,45,91,71,27977.9
372,98,72,61,24582.9
33,85,1,73,32350.100000000002
992,48,47,66,25504.4
38,14,29,13,1048.1
831,1,69,18,2436.6000000000004
969,24,97,27,5189.1
404,11,91,8,805.6
754,77,7,1,835.9
40,32,91,68,24873.600000000002
354,54,23,15,2266.5
670,86,29,1,760.9
796,8,64,96,46722.4
56,33,94,92,44565.600000000006
389,24,16,72,27518.600000000002
632,76,8,14,2656.4
352,2,38,55,15284.500000000002
502,42,42,36,8364.400000000001
903,34,67,88,41840.600000000006
486,18,72,6,770.4
986,34,52,54,17110.4
741,57,30,19,3592.9
393,59,86,76,33179.4
822,28,33,21,3570.9
193,14,13,52,14170.6
871,55,74,20,3931.0
485,10,57,80,32645.000000000004
336,24,8,35,7178.5
673,90,90,45,14645.5
961,68,99,85,42143.5
746,56,36,57,19858.1
274,54,34,71,28808.9
433,87,76,64,26071.4
567,8,35,81,33363.9
841,25,65,75,30278.500000000004
769,85,68,72,32290.600000000002
581,64,68,17,3085.1000000000004
898,62,5,93,49044.100000000006
964,30,83,23,4246.1
400,96,14,61,24488.9
862,55,21,14,2592.4
779,98,78,39,12053.900000000001
888,33,50,21,3741.9
693,84,18,28,6886.6
169,68,47,77,34457.100000000006
344,85,83,23,4891.1
795,74,93,62,24218.600000000002
566,34,61,73,29160.100000000002
222,44,83,39,9390.900000000001
440,29,33,24,3958.4
945,62,66,77,34771.100000000006
549,81,12,48,15726.6
418,21,8,79,32657.9
844,84,50,32,8549.6
368,64,75,2,515.6
667,5,50,42,9520.6
105,66,86,63,23711.100000000002
587,89,91,65,27074.5
750,78,18,6,1394.4
354,22,47,5,586.5
426,98,20,34,9422.400000000001
482,61,43,52,16903.6
79,26,60,65,22471.5
210,61,89,3,437.1
677,91,28,94,52527.4
985,33,47,94,47383.4
413,37,33,2,506.6
810,55,70,67,26491.100000000002
76,58,5,77,33594.100000000006
407,56,49,34,7975.400000000001
750,43,57,82,37223.600000000006
374,73,10,44,13072.400000000001
706,65,50,88,44371.600000000006
12,32,71,58,18351.600000000002
386,12,48,5,568.5
619,9,48,59,18206.9
828,38,82,39,9762.900000000001
428,44,77,21,3512.9
856,44,64,19,3460.9
29,60,56,38,9384.6
842,84,98,24,5680.4
863,94,99,40,12463.0
331,65,66,83,39482.100000000006
263,99,65,59,23160.9
868,81,2,75,34505.5
463,62,2,76,33477.4
674,35,29,79,34019.9
157,78,60,31,7283.900000000001
628,29,73,72,28117.600000000002
415,42,82,54,16971.4
89,50,96,86,40629.4
772,14,61,28,5005.6
927,20,66,69,25635.9
483,32,1,78,32790.600000000006
66,33,74,62,20947.600000000002
824,4,83,11,1460.9
514,63,89,30,6814.0
477,95,20,75,35164.5
176,75,93,58,21009.600000000002
941,58,5,37,9795.1
294,37,25,86,39716.4
786,67,86,79,36659.9
327,59,42,53,17218.1
598,6,63,94,44458.4
807,40,91,67,25483.100000000002
570,98,86,69,30660.9
919,40,11,78,33850.600000000006
206,65,65,43,12061.1
720,53,4,46,13526.400000000001
807,38,70,62,21998.600000000002
559,57,90,29,6332.900000000001
224,16,33,56,16486.4
870,52,39,92,47127.600000000006
441,55,72,34,7975.400000000001
579,58,23,52,16844.6
980,8,1,51,14132.900000000001
922,1,98,49,12735.900000000001
892,40,67,55,17914.5
894,76,92,2,1065.6
190,44,4,53,16286.1
369,7,49,8,738.6
621,90,32,5,1193.5
669,70,82,64,25219.4
430,55,23,49,14889.900000000001
843,57,12,38,10084.6
130,7,61,37,7097.1
869,18,51,48,13022.6
1,12,76,98,48236.600000000006
688,41,84,27,5367.1
689,7,98,16,2055.4
43,33,59,45,11450.5
91,55,49,1,150.9
939,86,87,80,39179.0
91,54,64,15,2003.5
122,70,38,16,2496.4
166,24,19,82,35081.600000000006
702,44,69,50,15152.0
321,80,19,32,7898.6
475,8,27,71,25743.9
986,82,21,74,33886.4
194,50,59,34,7558.400000000001
602,3,84,27,4255.1
568,66,80,91,47150.9
891,95,79,26,6673.4
774,45,15,53,16923.1
385,61,27,11,1648.9
7,90,38,90,47797.0
604,62,16,63,23958.100000000002
997,24,82,30,6127.0
594,74,31,68,28283.600000000002
299,73,28,37,9708.1
254,65,60,99,54713.9
191,4,21,38,7418.6
954,83,58,25,6091.5
366,11,62,5,543.5
476,36,3,37,8516.1
666,29,5,84,37676.4
284,91,39,99,57317.9
415,98,90,72,32872.600000000006
553,24,51,51,14521.900000000001
950,8,16,52,14615.6
73,72,69,44,12727.400000000001
210,77,87,89,45875.9
818,15,41,12,1703.6
315,52,64,70,27965.0
752,98,94,7,1678.1
307,13,57,14,1449.4
419,20,91,20,2779.0
150,23,68,28,4635.6
533,36,36,71,27789.9
172,91,5,82,40581.600000000006
649,68,71,41,11673.900000000001
365,75,19,53,18104.1
55,29,91,18,2164.6000000000004
711,84,32,62,24754.600000000002
465,48,71,72,29322.600000000002
264,67,27,5,721.5
239,1,37,34,5937.400000000001
769,60,72,37,9697.1
595,21,76,69,25372.9
383,82,69,76,34917.4
254,19,57,91,42559.9
128,58,13,84,39574.4
142,48,74,57,18798.1
614,8,64,86,37542.4
194,71,66,9,1229.9
235,93,35,48,15988.6
837,16,14,9,1377.9
329,56,93,75,32091.500000000004
618,69,80,43,12645.1
259,54,50,9,1141.9
335,37,73,93,46156.100000000006
213,52,27,50,15063.0
224,26,40,48,12761.6
688,41,56,10,1588.0
501,54,21,38,9628.6
42,37,61,29,5235.900000000001
819,51,60,65,24836.5
524,30,97,62,21219.600000000002
937,40,2,87,41505.100000000006
710,48,62,24,4684.4
611,20,98,18,2558.6000000000004
159,10,13,95,45331.5
220,9,34,67,22819.100000000002
602,48,49,27,5470.1
729,12,22,85,37151.5
979,6,95,26,4447.4
195,34,84,96,48617.4
865,94,94,60,24145.0
757,99,19,94,53359.4
237,72,57,57,20261.1
126,39,37,12,1299.6
105,24,8,79,32581.9
578,66,5,63,24184.100000000002
71,37,83,17,2116.1000000000004
423,11,28,41,9110.900000000001
586,58,82,9,1504.9
245,84,49,18,3344.6000000000004
223,56,54,51,15823.900000000001
530,8,56,92,42739.600000000006
42,80,57,47,14626.1
159,29,97,53,15460.1
582,74,26,79,37008.9
497,23,80,97,48832.100000000006
426,81,3,11,1909.9
866,35,32,93,46501.100000000006
981,96,43,47,16317.1
247,91,66,80,38887.0
982,28,80,87,40506.100000000006
195,16,24,37,7495.1
292,21,58,80,33332.0
383,79,94,88,45280.600000000006
68,42,61,58,18987.600000000002
893,95,37,39,12050.900000000001
990,63,4,8,1807.6
908,96,50,69,30860.9
481,11,5,56,16463.4
316,47,7,37,8763.1
607,31,51,7,1064.1
446,52,44,64,23844.4
689,9,3,21,3038.9
116,7,17,18,1829.6000000000001
918,43,31,39,10047.900000000001
235,82,17,68,28468.600000000002
707,58,84,13,2289.1
795,77,33,58,21744.600000000002
666,74,52,94,50918.4
357,77,44,4,743.4
281,51,80,88,42714.600000000006
355,79,41,46,14357.400000000001
418,62,85,7,1092.1
442,77,66,90,47062.0
344,66,72,93,48862.100000000006
148,62,1,41,10926.900000000001
257,97,96,83,42064.100000000006
307,96,41,72,32620.600000000002
706,72,53,98,54821.600000000006
276,21,79,42,9801.6
692,45,59,92,46305.600000000006
592,87,56,99,57229.9
984,3,90,76,29514.4
709,78,11,34,9025.400000000001
525,80,92,21,4365.9
488,1,59,97,46689.100000000006
135,77,55,30,6855.0
529,44,46,86,40553.4
763,31,61,19,3120.9
50,59,21,56,18720.4
14,77,2,66,26440.4
169,74,12,47,14471.1
180,52,9,27,5156.1
997,11,51,76,30135.4
43,51,24,66,24753.4
551,98,99,54,20131.4
614,68,36,44,13092.400000000001
569,44,8,58,19604.600000000002
88,50,79,97,51042.100000000006
490,81,52,5,1017.5
167,25,3,99,50666.9
174,37,47,11,1173.9
109,92,66,99,57241.9
106,27,9,72,27451.600000000002
716,98,44,80,39916.0
491,55,66,52,16600.6
225,60,22,85,40727.5
111,89,36,7,974.1
464,70,94,55,19136.5
379,59,8,48,14500.6
551,1,65,16,1821.4
353,24,35,56,17063.4
319,46,23,50,14869.0
397,90,90,30,7507.0
596,73,45,81,38657.9
953,1,28,79,31612.9
725,63,15,61,22800.9
640,44,45,49,14560.900000000001
